emoji_count,URLcount,has_media,Skepticism,MentionCount,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,test_auxiliary,test_tentat,test_certain,Numeral,char_count,word_count,HashTag,has_question,has_exclaim,has_period,capital_ratio,retweet_count,tweet_count,listed_count,friends_count,follower_count,followers/friend,favourites_count,account_age_days,verified
0,0,0,3,0,0,0,2,3,0,0,0,138,24,0,0,0,1,0.028985507246376812,4,16341,41,1998,898,0.4494494494494494,3.560743301054724,1186,0
0,1,0,3,0,0,0,0,0,0,0,0,66,9,0,1,0,1,0.13636363636363635,2,15728,58,470,1680,3.574468085106383,2.883093358575747,2864,0
0,1,0,1,0,0,0,0,3,0,0,0,105,11,1,0,0,1,0.11428571428571428,6,500787,1064,56765,70108,1.2350568131771338,2.678518379040205,1377,0
0,1,0,7,0,0,0,0,1,0,0,0,134,20,0,0,0,1,0.12686567164179105,11,69787,217,3187,2904,0.9112017571383747,3.154119525515877,2628,0
0,2,1,3,0,0,0,0,0,0,0,0,113,13,0,0,0,1,0.061946902654867256,17,15567,201,53,2096,39.54716981132076,2.777426822389384,1354,0
0,2,1,2,1,0,0,1,1,0,0,0,95,10,1,1,0,1,0.10526315789473684,3,17388,575,808,98299,121.65717821782178,2.7050079593334218,2199,1
0,1,0,2,0,0,0,1,1,0,0,0,106,14,2,1,0,1,0.0660377358490566,4,58712,111,12,1794,149.5,-10.0,1703,0
0,1,0,2,0,2,0,0,3,0,0,0,136,23,3,0,0,1,0.08823529411764706,38,8183,468,316,9171,29.022151898734176,2.6424645202422203,1432,0
0,2,1,6,0,0,0,1,1,0,0,0,117,16,0,0,0,1,0.08547008547008547,53,132617,8318,2351,937430,398.73670778392176,2.6884198220027997,2432,1
0,1,1,2,0,0,0,0,1,0,0,0,140,19,3,1,1,1,0.05714285714285714,6,17483,27,3952,3621,0.916244939271255,2.262451089730667,401,0
0,1,0,1,0,0,0,0,1,0,0,0,91,10,0,0,0,1,0.12087912087912088,13,212467,1637,68912,88514,1.2844497329928024,3.209783014848542,2344,0
0,1,0,4,0,0,0,0,2,0,0,0,86,14,0,0,0,1,0.16279069767441862,3,235899,366,21775,21139,0.9707921928817451,4.983179586510003,826,0
0,2,1,5,0,0,0,0,2,0,0,0,100,12,2,0,0,1,0.08,2,8857,187,1989,1761,0.8853695324283559,3.372359582524342,1149,0
0,2,1,6,1,0,0,1,1,0,0,1,140,16,0,0,0,1,0.09285714285714286,2,21279,21,1097,1372,1.2506836827711942,3.8200700343123324,1103,0
0,2,1,2,0,0,0,0,0,0,0,0,144,18,3,0,0,1,0.08333333333333333,32,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2083,0
0,1,0,1,1,0,0,0,1,0,0,0,74,8,0,1,0,1,0.0945945945945946,17,22427,172,660,4674,7.081818181818182,3.6662370958958137,1761,0
0,1,0,2,1,0,0,0,3,0,0,0,113,13,0,0,0,1,0.09734513274336283,2,6050,13,1033,345,0.3339787028073572,3.4405942618398466,1172,0
0,0,0,0,0,1,0,0,1,0,0,0,131,25,1,0,0,1,0.08396946564885496,11,2695,72,1388,11309,8.147694524495677,3.1492191126554108,2199,0
0,1,0,2,0,0,0,1,3,1,0,0,138,17,1,1,0,1,0.07971014492753623,7,171898,126,2580,11502,4.4581395348837205,4.6900719781611455,670,0
0,0,0,4,0,0,0,0,1,0,0,0,96,15,2,0,1,0,0.03125,3,282,0,63,18,0.2857142857142857,2.3598354823400776,1805,0
0,1,0,1,0,0,0,0,0,0,0,0,86,10,0,0,0,1,0.05813953488372093,46,132618,8318,2351,937431,398.73713313483626,2.6884198220027997,2432,1
0,2,0,4,1,0,0,0,0,0,0,0,139,19,0,0,0,1,0.10071942446043165,2,7060,191,246,2680,10.894308943089431,0.4771212547341389,1985,0
0,1,0,4,0,0,0,0,1,0,0,0,138,16,7,1,0,1,0.10144927536231885,5,13562,25,1281,745,0.5815768930523029,4.148849342959224,666,0
0,0,0,4,0,1,0,2,1,0,0,0,134,27,1,0,0,1,0.022388059701492536,22,1436,14,981,700,0.7135575942915392,2.534026106056262,1422,0
0,1,1,2,0,3,0,1,2,0,0,0,135,22,2,0,1,1,0.07407407407407407,40,126,1,124,52,0.41935483870967744,1.6901960800294,59,0
3,2,0,1,0,0,2,0,0,0,0,0,81,12,3,1,0,0,0.08641975308641975,2,472,0,302,66,0.2185430463576159,3.8524189929370074,185,0
0,1,1,3,2,1,0,0,1,0,0,0,137,18,2,0,0,1,0.08759124087591241,2,2623,5,45,115,2.5555555555555554,2.2380461031290464,287,0
0,2,1,4,0,0,0,0,0,0,0,0,135,16,3,0,0,1,0.1111111111111111,6,4123,36,1331,1011,0.7595792637114951,2.4969296480733534,355,1
0,1,0,4,0,0,0,0,1,0,0,0,93,12,1,0,0,1,0.06451612903225806,13,1206,25,357,343,0.9607843137254902,2.1003705451179076,2076,0
0,1,0,5,1,0,0,1,0,0,0,0,134,16,2,0,0,1,0.06716417910447761,4,2748,10,319,189,0.5924764890282131,1.7242758696016085,2094,0
0,1,1,4,0,0,0,0,0,0,0,0,111,17,0,0,0,1,0.08108108108108109,4,26705,215,2928,4528,1.546448087431694,2.378397900948319,2038,0
0,0,0,2,0,2,0,1,0,0,0,0,94,17,1,1,0,0,0.07446808510638298,2,683,7,323,137,0.4241486068111455,0.6989700043447047,2497,0
0,2,1,6,0,0,0,1,1,0,0,0,139,20,2,0,0,1,0.050359712230215826,17,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2084,0
0,1,1,1,0,0,0,0,3,0,0,1,111,15,3,0,0,1,0.08108108108108109,2,8857,187,1989,1761,0.8853695324283559,3.372359582524342,1151,0
0,1,1,8,0,1,0,0,1,0,0,0,138,18,3,0,0,1,0.06521739130434782,13,2126,3,109,72,0.6605504587155964,2.1072099696482076,1515,0
0,1,1,2,0,1,0,1,0,0,0,0,117,15,2,0,0,1,0.06837606837606838,4,47968,107,1141,1509,1.322524101665206,3.3285834497142224,2991,0
0,1,0,2,0,0,0,0,1,0,0,1,99,12,2,0,0,1,0.1111111111111111,4,646,4,582,162,0.27835051546391754,2.0293837776856156,1529,0
0,2,1,4,0,0,0,0,0,0,0,0,130,15,0,0,0,1,0.09230769230769231,227,117207,14430,487,907073,1862.5728952772074,1.7242758696016085,2042,1
0,1,1,2,0,0,0,1,0,0,0,0,46,4,1,0,1,1,0.10869565217391304,3,46,0,30,8,0.26666666666666666,-10.0,5,0
0,2,1,4,0,1,0,0,2,0,0,1,125,16,1,1,0,1,0.136,2,205,2,45,98,2.1777777777777776,0.6020599913388197,107,0
0,1,1,5,0,1,0,1,0,0,0,0,105,15,3,1,0,1,0.12380952380952381,3,42688,53,1089,943,0.8659320477502296,4.7760543445169885,1838,0
0,2,1,4,1,0,0,0,0,0,0,1,142,18,2,0,0,1,0.07746478873239436,2,27305,20,114,255,2.236842105263158,3.541704023284301,1760,0
0,1,1,5,0,1,0,2,2,0,0,0,137,23,1,0,0,1,0.058394160583941604,4,1160,4,115,95,0.8260869565217391,2.3404441148403166,1114,0
0,1,1,4,0,0,0,0,1,0,0,0,118,18,2,0,0,1,0.0847457627118644,2,2315,5,55,69,1.2545454545454546,2.8615344108590977,830,0
0,0,0,3,0,0,0,0,1,0,0,0,57,9,2,0,0,1,0.05263157894736842,2,9967,16,128,133,1.0390625,2.6627578316816685,1129,0
0,1,0,3,0,0,0,0,1,0,0,0,87,9,3,0,0,1,0.13793103448275862,2,4123,12,774,558,0.7209302325581395,3.3581252852766674,1301,0
0,0,0,5,0,0,0,2,0,0,0,1,140,24,2,0,0,1,0.02857142857142857,7,24505,167,1462,7432,5.083447332421341,4.266772463513075,1159,0
0,0,0,2,0,0,0,0,0,0,0,0,125,18,4,1,0,1,0.064,2,876,2,215,141,0.6558139534883721,0.4771212547341389,2372,0
0,0,0,7,1,0,0,1,2,0,0,0,134,15,6,0,0,1,0.07462686567164178,3,6435,61,1008,1105,1.0962301587301588,2.354108439147593,2161,0
0,1,0,3,0,0,0,0,2,0,0,0,132,19,2,1,0,1,0.13636363636363635,3,687,2,239,86,0.3598326359832636,1.3222192947359872,30,0
0,1,1,5,0,0,0,0,0,0,0,0,135,19,1,0,0,1,0.044444444444444446,29,69977,38,494,527,1.0668016194331984,4.5868797361574245,2218,0
0,1,0,3,0,0,0,0,1,0,0,0,129,18,3,1,0,1,0.12403100775193798,2,726,2,14,63,4.5,1.3802112417134156,707,0
0,1,1,5,0,0,1,0,0,0,0,0,138,18,5,0,0,1,0.07971014492753623,30,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2084,0
0,1,1,1,0,0,0,0,0,0,0,0,72,7,5,0,0,1,0.2222222222222222,15,7413,12,837,369,0.44086021505376344,3.573451822035497,129,0
0,1,0,4,0,0,0,1,1,0,0,0,134,17,4,0,0,1,0.05223880597014925,6,4100,26,167,134,0.8023952095808383,2.4345689040343585,2150,0
0,1,1,6,0,0,1,2,3,0,0,0,139,21,3,1,0,1,0.04316546762589928,5,782,18,1084,323,0.29797047970479706,2.450249108319515,2878,0
0,1,0,2,0,0,0,0,0,0,0,0,122,18,3,0,1,1,0.1885245901639344,2,8802,30,851,1260,1.4806110458284372,-10.0,158,0
0,2,1,4,0,0,0,0,0,0,0,0,137,12,6,0,0,1,0.16058394160583941,6,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2083,0
0,1,1,4,0,1,0,0,0,0,0,0,82,13,1,1,0,1,0.07317073170731707,3,288,0,16,47,2.9375,1.361727836019481,287,0
0,1,1,2,0,0,0,0,1,0,0,0,78,8,4,1,0,1,0.10256410256410256,17,31218,73,2001,1423,0.711144427786107,3.5125509929042242,786,0
0,1,0,3,1,0,0,0,0,0,0,0,91,10,0,0,0,1,0.10989010989010989,2,6050,13,1033,345,0.3339787028073572,3.4405942618398466,1172,0
0,2,1,7,0,0,0,0,2,0,0,1,140,18,4,0,0,1,0.05714285714285714,16,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2083,0
0,1,1,7,0,0,0,0,2,0,0,0,137,20,4,0,0,1,0.06569343065693431,46,31218,73,2001,1423,0.711144427786107,3.5125509929042242,786,0
0,0,0,3,0,0,0,0,3,1,0,1,124,19,2,0,0,1,0.04032258064516129,6,4482,49,1160,1226,1.056896551724138,2.4828735836088964,2283,0
0,0,0,6,0,0,0,2,2,0,0,0,135,20,3,0,0,1,0.05925925925925926,3,6435,61,1008,1105,1.0962301587301588,2.354108439147593,2161,0
0,0,0,2,0,1,0,0,2,0,0,0,121,19,0,0,0,1,0.049586776859504134,2,636,7,228,408,1.7894736842105263,1.9030899869924864,412,0
0,0,0,9,0,2,0,2,2,0,0,0,138,25,1,1,0,1,0.043478260869565216,2,2522,4,851,461,0.5417156286721504,3.126131407262017,1071,0
0,0,0,3,0,1,0,0,1,0,0,0,130,19,5,0,0,0,0.09230769230769231,4,4060,5,631,349,0.5530903328050714,2.887054378051013,399,0
0,0,0,5,0,1,0,0,2,0,0,0,139,23,2,0,0,0,0.02877697841726619,2,2342,1,549,147,0.2677595628415301,1.3010299956661526,1870,0
0,0,0,1,0,0,2,0,0,0,0,0,58,11,1,0,0,1,0.034482758620689655,5,14144,6,202,185,0.9158415841584159,1.9294189257148038,2031,0
0,0,0,2,0,0,0,0,1,0,0,0,54,9,1,0,0,1,0.037037037037037035,7,43942,45,230,1449,6.3,3.1903316981703194,2091,0
0,0,0,9,0,0,0,2,4,0,0,0,140,25,0,1,0,0,0.08571428571428572,8,27058,179,9972,13902,1.3941034897713598,4.631200171092285,758,0
0,1,0,4,0,1,0,0,0,0,0,0,105,14,0,0,0,1,0.0761904761904762,5,79117,548,157,24848,158.2675159235669,1.4623979979004536,2175,0
0,1,1,4,1,0,0,0,1,0,0,0,140,19,2,0,0,1,0.09285714285714286,27,1238,33,432,455,1.0532407407407407,-10.0,145,1
0,1,1,5,0,0,0,0,1,0,0,0,138,20,1,0,0,1,0.10144927536231885,2,937,3,414,510,1.2318840579710144,2.6201360549738615,763,0
0,0,0,4,0,1,0,1,2,0,0,0,134,21,2,1,0,1,0.05970149253731343,7,5646,39,1705,1539,0.9026392961876832,3.4875625602563924,204,0
0,1,1,6,0,0,0,0,2,0,0,0,139,20,3,1,0,1,0.06474820143884892,94,3922,74,878,4778,5.4419134396355355,3.3161800988934735,2326,0
0,2,1,4,0,0,0,0,0,0,0,0,138,15,4,1,0,1,0.15217391304347827,3,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2084,0
0,1,0,3,0,0,0,0,0,0,0,0,122,15,3,0,0,1,0.07377049180327869,7,2381,25,348,913,2.6235632183908044,2.669316880566205,2107,0
0,0,0,1,0,1,0,0,0,0,0,0,113,14,3,0,0,1,0.035398230088495575,4,3283,3,48,47,0.9791666666666666,1.47712125472111,1905,0
0,1,1,2,0,0,0,0,0,0,0,1,83,9,4,0,0,1,0.08433734939759036,165,6891,57,38,2618,68.89473684210526,0.30102999568569594,2145,0
0,2,1,2,0,0,0,0,1,0,0,1,105,11,1,0,0,1,0.06666666666666667,10,4154,827,14321,52935,3.6963200893792334,1.4623979979004536,2057,0
0,0,0,2,0,0,2,2,1,0,0,0,101,17,2,0,0,1,0.04950495049504951,25,209335,1144,10306,133206,12.92509217931302,3.6301226428593223,2170,0
0,1,0,1,0,0,0,0,0,0,0,0,80,12,3,0,0,1,0.05,154,15701,104,5246,6172,1.1765154403354936,2.800029359244203,2766,0
0,2,1,5,0,0,1,0,0,0,0,1,133,18,1,1,0,1,0.16541353383458646,4,5240,192,8497,32134,3.781805343062257,3.2880255353883854,531,0
0,1,1,4,0,0,0,0,0,0,0,0,139,16,3,1,1,1,0.08633093525179857,4,511,4,293,171,0.5836177474402731,0.9030899869973723,149,0
0,1,1,5,0,0,0,1,2,0,0,0,137,21,3,1,1,1,0.0948905109489051,4,2247,10,350,318,0.9085714285714286,2.2671717284032487,1755,0
0,1,1,4,1,0,0,0,2,0,1,0,137,20,2,0,1,1,0.08029197080291971,2,3849,2212,2050,47396,23.12,1.000000000004343,1644,1
0,0,0,8,1,0,0,0,0,1,0,0,115,20,1,0,0,0,0.008695652173913044,3,433,5,81,67,0.8271604938271605,1.7708520116428803,1822,0
0,1,1,1,2,0,0,1,1,0,0,0,136,16,2,0,1,1,0.1323529411764706,23,34,0,31,4,0.12903225806451613,0.6989700043447047,405,0
0,0,0,2,0,1,0,0,2,0,0,0,122,19,2,0,0,0,0.040983606557377046,2,2419,6,287,273,0.9512195121951219,2.0000000000004343,1376,0
0,1,0,3,0,0,0,0,1,0,0,0,62,8,2,0,0,1,0.08064516129032258,2,3039,60,505,1429,2.8297029702970296,1.204119982658639,1186,0
1,0,0,1,0,0,0,0,3,0,0,0,115,22,1,0,0,0,0.017391304347826087,2,24321,82,16873,16738,0.9919990517394655,4.0719924071241795,602,0
0,0,0,2,0,0,0,1,2,0,0,0,129,20,4,0,0,1,0.031007751937984496,2,202,1,111,51,0.4594594594594595,2.1643528557847347,95,0
0,1,1,1,0,0,0,0,0,0,0,0,71,7,5,0,0,1,0.11267605633802817,4,7413,12,837,369,0.44086021505376344,3.573451822035497,129,0
0,0,0,6,0,0,0,0,3,0,0,0,139,21,4,0,0,1,0.050359712230215826,3,4395,18,426,300,0.704225352112676,2.4955443375465873,2156,0
0,0,0,4,1,0,0,1,2,0,0,0,132,17,1,0,0,1,0.03787878787878788,2,6065,53,803,1370,1.706102117061021,2.866877814337558,2222,0
0,2,1,6,1,0,0,0,1,0,0,0,141,13,2,0,0,1,0.09219858156028368,11,29237,1440,627,27878,44.462519936204146,2.089905111439751,2116,1
0,0,0,4,0,0,0,2,1,0,1,0,137,23,0,0,0,1,0.0364963503649635,14,18102,95,337,4937,14.649851632047477,3.8862086241675033,2747,0
0,0,0,3,0,1,0,1,0,0,0,0,82,10,4,0,1,0,0.10975609756097561,2,18470,16,678,506,0.7463126843657817,4.317624643080061,1183,0
0,1,1,1,0,0,0,0,0,0,0,0,65,7,3,0,0,1,0.3230769230769231,2,31218,73,2001,1423,0.711144427786107,3.5125509929042242,785,0
0,0,0,4,0,1,0,0,6,0,0,0,132,22,3,1,0,1,0.045454545454545456,3,30803,141,1141,4868,4.266432953549518,4.721200361392051,1541,0
0,1,1,7,0,1,0,0,1,1,0,0,127,19,1,0,0,1,0.031496062992125984,6,207,56,133,3791,28.50375939849624,3.032215703298022,11,0
0,1,0,3,0,0,0,0,0,0,0,0,139,22,2,0,1,1,0.09352517985611511,8,9468,335,785,5165,6.579617834394904,2.491361693834413,1856,0
0,1,1,2,0,0,0,0,1,0,0,1,100,12,3,0,0,1,0.11,2,52,2,82,40,0.4878048780487805,1.4471580313437702,469,0
0,0,0,4,0,1,0,0,3,0,0,2,140,22,0,0,0,1,0.05,2,32557,163,592,3518,5.9425675675675675,3.7985815947285544,1358,0
0,2,1,3,0,0,0,1,0,0,0,0,127,11,5,0,1,1,0.10236220472440945,2,3746,21,632,856,1.3544303797468353,3.1911714557285866,348,0
0,1,1,3,0,1,0,0,3,0,0,0,140,19,0,1,0,1,0.05714285714285714,7,6849,20,1558,715,0.45892169448010267,3.0993352776859924,1333,0
0,1,1,1,0,0,0,0,0,0,0,1,130,17,4,0,0,1,0.06153846153846154,41,17322,58,140,2688,19.2,2.771587480881329,308,0
0,1,0,1,0,0,0,0,1,0,0,0,135,16,2,0,0,1,0.07407407407407407,2,1018,168,2345,5486,2.339445628997868,1.361727836019481,1442,0
0,2,1,8,0,0,0,2,1,0,0,0,142,17,0,0,1,1,0.1267605633802817,8,198917,1157,186,33539,180.31720430107526,3.410777233377227,2303,0
0,1,1,2,0,2,0,0,0,0,0,0,74,8,2,0,0,1,0.08108108108108109,9,14144,6,202,185,0.9158415841584159,1.9294189257148038,2031,0
0,0,0,5,0,0,0,4,5,0,0,0,122,23,0,0,0,1,0.03278688524590164,2,168666,141,2665,4510,1.6923076923076923,4.087568476161787,2249,0
0,1,1,3,0,1,0,0,1,0,0,0,127,17,2,0,0,1,0.09448818897637795,53,3613,1,280,284,1.0142857142857142,3.215901813204058,814,0
0,1,1,3,0,0,0,1,1,0,0,0,57,6,2,0,1,1,0.12280701754385964,12,19169,18,698,207,0.29656160458452724,3.133858125203367,1999,0
0,0,0,3,0,0,0,0,0,0,0,0,140,21,2,0,0,1,0.05714285714285714,11,600,15,415,353,0.8506024096385543,2.64542226934919,1444,0
0,0,0,0,0,0,0,0,1,0,0,1,56,10,2,1,0,1,0.05357142857142857,2,531,3,135,70,0.5185185185185185,0.30102999568569594,1459,0
0,1,1,6,0,0,0,0,2,0,0,0,116,13,1,0,1,1,0.05172413793103448,10,49674,52,2881,2615,0.9076709475876432,4.537567257152676,960,0
0,1,0,3,0,0,0,0,1,0,0,0,82,11,0,1,0,1,0.12195121951219512,4,19948,1789,612,17558,28.68954248366013,3.520352504083331,2875,0
0,1,0,2,0,0,0,0,0,0,0,0,86,14,0,0,0,1,0.09302325581395349,2,4527,105,1154,3741,3.2417677642980935,1.6532125137763087,1688,0
0,2,1,4,0,0,0,1,1,0,0,0,122,13,2,0,0,1,0.1557377049180328,4,1558,12,1404,912,0.6495726495726496,0.9542425094441503,1315,0
0,0,0,1,0,1,0,0,1,0,0,0,67,12,1,1,0,0,0.05970149253731343,2,4712,10,435,274,0.6298850574712643,3.464787519645952,525,0
0,0,0,1,0,0,1,0,0,0,0,0,75,10,3,0,1,0,0.10666666666666667,2,295,5,472,73,0.15466101694915255,1.041392685162173,1487,0
0,0,0,4,2,1,1,0,0,0,0,0,84,12,2,1,0,0,0.16666666666666666,2,507,30,62,949,15.306451612903226,0.4771212547341389,658,0
0,1,1,7,0,0,0,1,0,0,0,0,127,19,2,0,0,1,0.07086614173228346,235,6891,57,38,2618,68.89473684210526,0.30102999568569594,2144,0
0,1,1,1,0,0,0,0,0,0,0,0,70,7,1,0,1,1,0.12857142857142856,3,40774,26,1028,1108,1.0778210116731517,4.1491266997426175,936,0
0,0,0,3,0,0,0,0,0,0,0,1,107,17,2,0,0,1,0.028037383177570093,26,5082,684,531,28338,53.367231638418076,3.7090154169721257,2222,0
0,0,0,1,1,0,0,0,2,0,0,1,143,23,1,0,0,1,0.08391608391608392,14,84580,1054,1112,21124,18.996402877697843,4.642137934655782,972,0
0,1,1,3,0,1,0,1,3,0,0,0,116,15,2,0,0,1,0.08620689655172414,25,45537,171,697,3206,4.599713055954089,4.104077206155114,374,0
0,1,0,7,0,0,0,1,2,0,0,0,128,21,2,0,0,1,0.0546875,26,447,1,251,181,0.7211155378486056,1.2304489213808285,1886,0
0,2,1,3,0,0,0,0,0,0,0,0,138,15,4,0,0,1,0.15217391304347827,32,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2083,0
0,0,0,2,0,0,0,0,0,0,0,0,64,10,1,0,0,0,0.046875,3,574,4,276,86,0.3115942028985507,2.0211892990703517,2029,0
0,1,1,3,0,0,0,0,0,0,0,0,53,6,1,0,0,1,0.05660377358490566,3,69977,38,494,527,1.0668016194331984,4.5868797361574245,2218,0
0,0,0,3,0,0,0,1,1,0,0,0,103,16,0,0,0,1,0.019417475728155338,7,8878,146,878,3244,3.694760820045558,3.7075701760979447,2149,0
0,1,0,2,0,0,0,0,0,0,0,0,93,10,3,0,0,1,0.06451612903225806,2,194988,208,6287,7542,1.1996182599013838,4.674208750169552,1573,0
