depth,SUM FriendsCount,STD FriendsCount,STD WordCount,SUM WordCount,STD CharCount,STD HashTag,SUM HashTag,Ratio HashTag,SUM Url,STD Url,RATIO Url,SUM Mention,STD Mention,Ratio Mention,STD Statues,STD Listed,STD Follower,STD followers/friend,STD favorite,Tweets Count,Ratio Verified,SUM Verified,SUM RT,STD RT,STD AccAge,thread_time,STD Emoji,RATIO Emoji,Ratio Media,RATIO Question,RATIO Exclaim,RATIO Period,STD FPP,STD SPP,STD TPP,Mean Skepticism,Ratio Skepticism,test_auxiliary,test_tentat,test_certain,root_user_ratio,unique_user_ratio,unique_user_sum,NodeThreadCount_0,NodeThreadCount_25,NodeThreadCount_5,NodeThreadCount_75,NodeThreadRatio_0,NodeThreadRatio_25,NodeThreadRatio_5,NodeThreadRatio_75
2,3775.0,357.43479496694397,4.716449719776908,109.0,24.64275362297097,0.989743318610787,8.0,0.5714285714285714,4.0,0.4948716593053935,0.5714285714285714,11.0,1.1780301787479033,0.8571428571428571,4186.603801144205,321.8792396193939,7054.922172295231,3.268172302590108,617.2610005962979,7,0.0,0.0,123.0,42.634181936419935,434.22095381809237,2281.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3499271061118826,0.0,1.1605769149479943,3.857142857142857,1.0,0.34992710611188266,0.0,0.0,0.14285714285714285,1.5714285714285714,11,6,0,0,1,0.8571428571428571,0.0,0.0,0.14285714285714285
2,22344.0,6060.569060190085,3.253203549323856,93.0,23.56138554688346,1.2133516482134197,5.0,0.3333333333333333,2.0,0.47140452079103173,0.3333333333333333,6.0,0.5773502691896257,0.8333333333333334,28218.559771599495,161.27064897935463,6524.912387662126,3.0803298961564267,3219.308901853868,6,0.0,0.0,138.0,50.0999001995014,559.6048208830546,28722.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.0,0.0,0.7637626158259734,4.5,1.0,0.372677996249965,0.0,0.0,0.16666666666666666,1.8333333333333333,11,5,0,0,1,0.8333333333333334,0.0,0.0,0.16666666666666666
3,10928.0,1415.9905215165788,4.1401081951766185,205.0,25.411001717060717,0.2874797872880344,1.0,0.09090909090909091,0.0,0.0,0.0,14.0,0.9620913858416693,0.9090909090909091,25620.32295233255,1508.5137943580744,183039.48923078805,168.05748652981757,512.7040774895204,11,0.09090909090909091,1.0,543.0,156.10152449740272,460.74451069137154,7680.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.0,0.0,0.616575453011388,3.5454545454545454,1.0,0.385694607919935,0.0,0.0,0.09090909090909091,1.0,11,9,0,0,2,0.8181818181818182,0.0,0.0,0.18181818181818182
2,1863.0,350.55384750420296,7.788880963698615,45.0,50.02888054802834,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.816496580927726,0.6666666666666666,5289.419123747585,1001.9803723959201,93134.87931310518,131.60184066495722,584.5969171622064,3,0.0,0.0,111.0,52.32590180780452,637.7711188192831,986.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4714045207910317,2.6666666666666665,1.0,0.0,0.0,0.4714045207910317,0.3333333333333333,3.6666666666666665,11,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333
3,8218.0,602.7626444592893,5.257270098529168,154.0,35.551215012835904,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.5773502691896257,1.0,23300.17672083674,584.82259893255,54584.21859250315,33.528156098151356,6098.8053474977105,12,0.0,0.0,185.0,49.9290468787681,602.5528791917123,2869.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.25,0.4166666666666667,0.0,0.37267799624996495,0.0,2.0,0.9166666666666666,0.4930066485916347,0.0,0.0,0.08333333333333333,0.9166666666666666,11,9,0,0,3,0.75,0.0,0.0,0.25
4,7016.0,455.9344799420197,2.817356917396161,102.0,23.595550427993835,0.9682458365518543,6.0,0.375,0.0,0.0,0.0,9.0,0.5994789404140899,0.875,3799.638961056037,124.1797462350443,3533.9633557805887,3.509288735147159,1640.0357275071785,8,0.25,2.0,180.0,55.48873759602033,493.03600274219326,1115.0,0.0,0.0,0.0,0.25,0.0,0.75,0.5994789404140899,0.7071067811865476,0.0,1.625,0.75,0.5,0.0,0.0,0.125,1.375,11,3,3,1,1,0.375,0.375,0.125,0.125
2,1507.0,154.2691945107642,5.521265706339444,69.0,41.87705218851967,0.6959705453537527,3.0,0.25,1.0,0.33071891388307384,0.125,9.0,0.7806247497997998,0.875,26353.215392054153,1751.0640648973983,211661.20344222125,218.46760289910455,777.1379281536837,8,0.125,1.0,133.0,42.8571391369046,609.6380073453427,2041.0,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.4330127018922193,1.5,0.625,0.4330127018922193,0.0,0.0,0.125,1.375,11,3,3,1,1,0.375,0.375,0.125,0.125
3,11794.0,1285.5694020549804,3.461845606031557,147.0,16.25576820700886,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6614378277661477,0.875,19428.048315756656,53.335611930491616,1784.183597440297,0.8034612719302986,2423.154964993985,8,0.125,1.0,143.0,47.292804685279556,659.4830835586308,1519.0,0.9921567416492215,0.125,0.0,0.0,0.0,0.5,0.6614378277661477,0.0,1.165922381636102,2.125,1.0,0.4841229182759271,0.0,0.0,0.125,1.375,11,2,3,0,3,0.25,0.375,0.0,0.375
2,7956.0,872.734782164662,5.916079783099616,116.0,43.57751713900185,0.33071891388307384,1.0,0.125,2.0,0.4330127018922193,0.25,9.0,0.5994789404140899,0.875,76479.49636013564,3586.4461431199547,284210.0201751119,61.07973641389945,4228.226059398315,8,0.125,1.0,134.0,43.939589210642374,795.9773473535538,96799.0,0.0,0.0,0.125,0.0,0.0,0.75,0.0,0.0,0.8660254037844386,3.875,0.875,0.5,0.33071891388307384,0.0,0.125,1.375,11,7,0,0,1,0.875,0.0,0.0,0.125
3,11089.0,798.0695940349293,7.415799541535402,207.0,44.93137436543494,0.26646935501059654,1.0,0.07692307692307693,0.0,0.0,0.0,18.0,0.6249260311258431,0.9230769230769231,9640.867558987668,483.5098623422779,10093.223206598814,15.46387750102496,5345.26766423973,13,0.07692307692307693,1.0,135.0,34.5332358561752,728.3588669421513,3794.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,1.2639751327042292,0.7216024245882199,0.8426500884694864,3.8461538461538463,0.8461538461538461,0.48650425541051995,0.0,0.26646935501059654,0.07692307692307693,0.8461538461538461,11,6,1,0,6,0.46153846153846156,0.07692307692307693,0.0,0.46153846153846156
5,48546.0,3829.789306789605,5.801241246491996,229.0,44.785283297083204,0.48989794855663565,5.0,0.16,5.0,0.4,0.2,34.0,0.7418894796396563,0.96,50375.836028858124,2075.607244543148,106052.60814218574,54.16657303991727,13666.396809693475,25,0.04,1.0,5029.0,970.397101397155,598.6740682541712,11994.0,0.3919183588453085,0.04,0.2,0.04,0.0,0.6,0.2712931993250107,0.43081318457076034,0.6324555320336758,1.84,0.72,0.36660605559646714,0.0,0.0,0.04,0.44,11,21,1,2,1,0.84,0.04,0.08,0.04
2,2675.0,615.8028905420955,7.615773105863909,70.0,44.97377013326768,0.0,0.0,0.0,1.0,0.4000000000000001,0.2,7.0,0.8,0.8,7755.385586803534,845.4751090363335,78991.23573561816,79.16346344267286,5950.130237230106,5,0.0,0.0,268.0,107.2,411.0099755480395,1999.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8000000000000002,0.4000000000000001,0.4000000000000001,2.4,0.8,0.48989794855663565,0.0,0.0,0.2,2.2,11,4,0,0,1,0.8,0.0,0.0,0.2
2,3911.0,609.4596469205239,4.681705602335411,114.0,28.59427657873555,0.0,0.0,0.0,3.0,0.49487165930539345,0.42857142857142855,6.0,0.3499271061118826,0.8571428571428571,38320.522310146676,675.8753960756436,60116.150552620275,74.84339789023167,15911.458439548192,7,0.14285714285714285,1.0,164.0,55.76444628423881,732.5612602369853,141179.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.8806305718527109,1.0301575072754257,0.6998542122237652,4.571428571428571,1.0,0.3499271061118826,0.0,0.0,0.14285714285714285,1.5714285714285714,11,6,0,0,1,0.8571428571428571,0.0,0.0,0.14285714285714285
10,19194.0,532.1042543524718,7.56774955540505,318.0,41.372545244400904,1.3123346456686351,20.0,0.3333333333333333,0.0,0.0,0.0,26.0,0.39965262694272663,0.9583333333333334,8537.642507249717,1050.740881969321,72093.54666734318,57.802306158275876,1982.7878101299696,24,0.041666666666666664,1.0,381.0,75.92557348043762,658.3619772249576,698.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.7916666666666666,0.4330127018922193,0.5713045500334204,0.4982608642958916,2.3333333333333335,0.875,0.4930066485916347,0.0,0.0,0.041666666666666664,0.4583333333333333,11,11,5,5,3,0.4583333333333333,0.20833333333333334,0.20833333333333334,0.125
4,16394.0,1224.1570073721039,6.030494499236812,199.0,32.39311052473127,0.5329387100211931,2.0,0.07692307692307693,1.0,0.26646935501059654,0.07692307692307693,34.0,0.9230769230769231,1.0,45565.08431584495,9640.088611515446,966127.3058811146,326.3777281383515,4713.615803269121,13,0.07692307692307693,1.0,129.0,32.650742808045884,608.6029204603766,3967.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.737820234355803,0.36080121229411,0.4213250442347432,2.6923076923076925,0.8461538461538461,0.48650425541051995,0.0,0.0,0.07692307692307693,0.8461538461538461,11,5,5,1,2,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.15384615384615385
4,8903.0,1136.7371037559897,6.313015655506223,177.0,35.73941179644057,0.9537935951882996,7.0,0.3333333333333333,0.0,0.0,0.0,18.0,0.6454972243679028,0.9166666666666666,4069.312305401109,9.12985030910511,1300.411566795511,0.5982333192512996,311.4930443311161,12,0.0,0.0,209.0,57.46369626893914,548.0095992164128,197158.0,0.2763853991962833,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,0.8620067027323834,0.8660254037844386,0.8620067027323833,3.25,0.8333333333333334,0.4930066485916347,0.0,0.2763853991962833,0.08333333333333333,0.9166666666666666,11,10,1,0,1,0.8333333333333334,0.08333333333333333,0.0,0.08333333333333333
2,6787.0,738.0663090422228,4.236816881097249,110.0,36.85641140600092,0.41573970964154905,2.0,0.2222222222222222,3.0,0.4714045207910317,0.3333333333333333,9.0,0.4714045207910317,0.8888888888888888,26097.160670496865,1658.2145686115398,200981.52147184033,194.31550884285713,1314.09631907348,9,0.1111111111111111,1.0,221.0,68.3960868131944,396.67444748048825,3816.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.41573970964154905,0.0,0.9428090415820634,2.6666666666666665,0.8888888888888888,0.4714045207910317,0.0,0.0,0.1111111111111111,1.2222222222222223,11,6,0,2,1,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111
2,1063.0,508.5,6.5,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1323.5,121.5,2180.0,2.296132943143813,2.0,2,0.5,1.0,123.0,61.5,895.0,1066.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,4.0,1.0,0.5,0.0,0.0,0.5,5.5,11,1,0,0,1,0.5,0.0,0.0,0.5
2,5714.0,770.0457372779879,4.484347778663024,89.0,29.476420661267543,0.7071067811865476,4.0,0.375,0.0,0.0,0.0,19.0,0.6959705453537527,1.0,20165.180124102535,1754.0511635568103,120858.52366300029,173.75961443155956,14750.673101167282,8,0.125,1.0,225.0,74.03451475494386,709.52033753445,7581.0,0.0,0.0,0.0,0.375,0.125,0.375,0.33071891388307384,0.0,0.6959705453537527,2.375,0.875,0.4841229182759271,0.0,0.0,0.125,1.375,11,4,1,1,2,0.5,0.125,0.125,0.25
8,38554.0,1743.0549510437925,6.600693978494415,265.0,34.96023007754426,0.4665694748158434,3.0,0.09523809523809523,2.0,0.2935435239509036,0.09523809523809523,40.0,0.7499055118106487,0.9523809523809523,50043.98403078506,96.18578489267269,2084.87513560543,0.9184273140512531,19582.910033809843,21,0.0,0.0,115.0,23.82399560191173,549.7441746816166,4012.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.5714285714285714,0.7284313590846836,0.42591770999996,0.4856209060564557,3.142857142857143,0.9523809523809523,0.49487165930539356,0.34992710611188255,0.0,0.047619047619047616,0.5238095238095238,11,3,5,3,10,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.47619047619047616
4,16447.0,626.3467351930404,5.603224239994016,269.0,36.77271661137656,1.0367218738732742,12.0,0.3157894736842105,0.0,0.0,0.0,36.0,0.7177990366834662,0.9473684210526315,29262.968188234012,64.99985084150795,5425.067542375411,2.8682973926494935,10319.28856713756,19,0.0,0.0,523.0,115.37279092761253,498.1618844892639,50476.0,0.0,0.0,0.15789473684210525,0.0,0.2631578947368421,0.5789473684210527,0.5954583420518296,0.4880851839734581,0.9296590385608259,5.368421052631579,1.0,0.49930699897395464,0.0,0.44034738238635557,0.05263157894736842,0.5789473684210527,11,16,1,1,1,0.8421052631578947,0.05263157894736842,0.05263157894736842,0.05263157894736842
7,42784.0,955.8966613714957,6.371345648182967,703.0,38.00231935017175,0.6983642784438702,16.0,0.2391304347826087,1.0,0.14583052027172538,0.021739130434782608,106.0,1.158514138649933,0.9782608695652174,32001.228562671175,767.9417683303296,52853.13124081567,30.839377525079204,18528.13260519092,46,0.021739130434782608,1.0,814.0,111.10822565041425,589.0465530689571,117505.0,0.0,0.0,0.021739130434782608,0.21739130434782608,0.08695652173913043,0.43478260869565216,0.678107563499227,0.480233087703794,0.8008148024519071,2.9782608695652173,0.9130434782608695,0.48804226784007937,0.20393111999232305,0.0,0.021739130434782608,0.2391304347826087,11,41,1,0,4,0.8913043478260869,0.021739130434782608,0.0,0.08695652173913043
2,3169.0,194.07798551821872,5.195357113538018,122.0,37.11763742837713,0.8813963377120598,4.0,0.18181818181818182,0.0,0.0,0.0,12.0,0.51425947722658,0.9090909090909091,10559.542177184365,669.518205950498,86592.7381497113,43.645367272971995,2244.571813976816,11,0.09090909090909091,1.0,361.0,103.46437083874743,478.17483575959847,24888.0,0.2874797872880344,0.09090909090909091,0.0,0.0,0.09090909090909091,0.5454545454545454,0.2874797872880344,0.28747978728803447,0.38569460791993493,3.8181818181818183,1.0,0.4810456929208347,0.0,0.28747978728803447,0.09090909090909091,1.0,11,8,2,0,1,0.7272727272727273,0.18181818181818182,0.0,0.09090909090909091
2,3763.0,1034.8010376396035,4.380353866983808,63.0,30.700162866017504,1.299038105676658,5.0,0.5,2.0,0.5,0.5,6.0,0.5,1.0,25410.335303769607,2261.0573162792666,155857.39141118716,371.27081388072605,8037.8940766534115,4,0.25,1.0,187.0,80.39706151346577,359.434625488419,1812.0,0.0,0.0,0.0,0.0,0.25,0.75,0.4330127018922193,0.0,0.4330127018922193,3.0,1.0,0.0,0.0,0.0,0.25,2.75,11,2,1,0,1,0.5,0.25,0.0,0.25
2,3783.0,434.5916006724014,5.577577879330776,103.0,31.127760921723876,0.6959705453537527,3.0,0.25,0.0,0.0,0.0,11.0,0.6959705453537527,0.875,2932.1433286931933,20.23880863588566,1447.6233108098252,2.3643678704425968,177.01059290336272,8,0.0,0.0,145.0,47.954242513045706,683.8641929323395,3510.0,0.0,0.0,0.0,0.25,0.125,0.625,0.33071891388307384,0.4330127018922193,0.0,2.75,1.0,0.4841229182759271,0.33071891388307384,0.0,0.125,1.375,11,3,3,1,1,0.375,0.375,0.125,0.125
4,5511.0,457.33148809151555,4.1,137.0,22.050850323740352,0.0,0.0,0.0,5.0,0.5,0.5,13.0,0.7810249675906654,0.9,11415.113234655186,47620.05637218419,6012075.528641406,17738.830084274752,21619.38634096722,10,0.1,1.0,448.0,134.4,828.3755730343574,7093.0,0.0,0.0,0.0,0.1,0.1,0.6,0.66332495807108,0.30000000000000004,0.4000000000000001,3.2,1.0,0.4000000000000001,0.30000000000000004,0.0,0.1,1.1,11,7,1,0,2,0.7,0.1,0.0,0.2
4,23094.0,2483.608004440955,6.353485815433951,195.0,36.91147175885627,0.955769224074819,5.0,0.11764705882352941,1.0,0.23529411764705882,0.058823529411764705,28.0,0.6809315825170721,0.9411764705882353,10548.83797040942,92.30069709986543,5556.861365491685,0.7890245044529413,7460.960307681765,17,0.0,0.0,179.0,41.618883789564485,557.2937885729635,104537.0,0.0,0.0,0.058823529411764705,0.0,0.35294117647058826,0.5882352941176471,0.32218973970892123,0.8360394355030527,0.32218973970892123,1.9411764705882353,0.8823529411764706,0.4556450995538137,0.0,0.0,0.058823529411764705,0.6470588235294118,11,10,0,6,1,0.5882352941176471,0.0,0.35294117647058826,0.058823529411764705
2,2438.0,300.82991872485024,5.344155686354955,51.0,47.6386397790701,0.7999999999999999,3.0,0.4,2.0,0.48989794855663565,0.4,5.0,0.6324555320336759,0.8,25638.96165916241,307.20377601845973,14631.89752561164,30.60853837464602,143.52337788667043,5,0.2,1.0,170.0,49.05507109361886,937.839133327246,34551.0,0.0,0.0,0.4,0.0,0.0,0.6,0.4,0.8,0.0,3.0,1.0,0.4,0.0,0.0,0.2,2.2,11,3,0,1,1,0.6,0.0,0.2,0.2
3,10601.0,552.7338650956559,6.691450530645925,237.0,38.26509750510026,0.2935435239509036,2.0,0.09523809523809523,1.0,0.21295885499998,0.047619047619047616,28.0,0.563436169819011,0.9523809523809523,8689.973409330738,33811.190145254404,4267114.69710767,8444.843513807371,2209.4975829724276,21,0.047619047619047616,1.0,731.0,155.4494617147074,759.1520630778023,685.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.3333333333333333,0.34992710611188255,0.21295885499997996,0.7284313590846835,1.9523809523809523,0.5238095238095238,0.45175395145262565,0.0,0.0,0.047619047619047616,0.5238095238095238,11,5,15,0,1,0.23809523809523808,0.7142857142857143,0.0,0.047619047619047616
2,1755.0,178.06512151457397,2.7386127875258306,80.0,6.722164829874376,0.0,0.0,0.0,2.0,0.5,0.5,5.0,1.0897247358851685,0.75,21821.304985036986,406.2673842434315,18284.26833373433,17.872235970364656,11432.02884443527,4,0.0,0.0,121.0,52.39453692895854,776.9588148673004,449.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.82915619758885,5.5,1.0,0.5,0.0,0.0,0.25,2.75,11,1,1,0,2,0.25,0.25,0.0,0.5
7,54225.0,2009.6077310393346,5.6616143944126405,338.0,30.914444150637046,0.5421047417431508,5.0,0.08571428571428572,3.0,0.27994168488950605,0.08571428571428572,49.0,0.6414269805898185,0.9714285714285714,29631.97862384626,74.57927709108323,2634.916579866836,3.772051265155224,4047.169380781424,35,0.14285714285714285,5.0,1128.0,187.06654060051702,791.7549528143935,154438.0,0.0,0.0,0.02857142857142857,0.45714285714285713,0.02857142857142857,0.4857142857142857,0.8398250546685181,0.6904597699196898,0.4237827706911807,3.0,0.9428571428571428,0.4997958767010257,0.0,0.0,0.02857142857142857,0.3142857142857143,11,29,0,5,1,0.8285714285714286,0.0,0.14285714285714285,0.02857142857142857
4,6477.0,293.9869945102614,5.78986108205378,215.0,35.34075350259934,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0555504967603742,0.9411764705882353,64484.862165727485,20613.58846484338,1241590.462497711,298.9912839064124,4095.470464459428,17,0.058823529411764705,1.0,276.0,63.943476337230564,817.9662686254222,3754.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.47058823529411764,0.23529411764705885,0.4705882352941177,0.5455069703232767,2.6470588235294117,0.7647058823529411,0.4556450995538137,0.0,0.0,0.058823529411764705,0.6470588235294118,11,10,2,0,5,0.5882352941176471,0.11764705882352941,0.0,0.29411764705882354
3,22256.0,769.2232835789617,5.14076842505087,247.0,33.64264406969226,0.48989794855663565,12.0,0.6,0.0,0.0,0.0,24.0,0.6,0.95,37192.85230000517,437.8063356097077,37711.93521482954,48.62073395084189,8024.794751892412,20,0.1,2.0,941.0,198.4518770382382,634.3445652797855,1344.0,0.21794494717703364,0.05,0.0,0.2,0.1,0.25,0.4358898943540673,0.0,0.4000000000000001,2.95,0.95,0.45825756949558394,0.0,0.0,0.05,0.55,11,14,4,1,1,0.7,0.2,0.05,0.05
5,11624.0,721.4874881490015,6.974238309665077,231.0,42.98320085283965,1.6110727964792766,16.0,0.4,2.0,0.339934634239519,0.13333333333333333,16.0,0.44221663871405326,0.9333333333333333,44311.041121999784,20360.016326777997,1922388.8159684543,8423.80007364568,7506.661880993146,15,0.06666666666666667,1.0,222.0,54.577406802937546,806.5743032521348,32112.0,0.24944382578492946,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.9428090415820635,0.0,1.0241527663824812,2.2666666666666666,0.7333333333333333,0.48989794855663565,0.24944382578492946,0.0,0.06666666666666667,0.7333333333333333,11,14,0,0,1,0.9333333333333333,0.0,0.0,0.06666666666666667
3,12422.0,686.3532076297034,3.9778297162775433,258.0,34.88685956806003,0.0,0.0,0.0,3.0,0.34992710611188255,0.14285714285714285,43.0,1.290115922299435,0.9523809523809523,22578.989993057174,18658.55424545568,1123732.3657248546,241.94422559316402,3226.9843156176985,21,0.047619047619047616,1.0,300.0,63.44111845013518,626.1590758015225,12603.0,0.0,0.0,0.14285714285714285,0.09523809523809523,0.0,0.42857142857142855,0.45175395145262565,0.2935435239509036,0.642416074439621,2.8095238095238093,0.8571428571428571,0.49943278484292924,0.21295885499998,0.0,0.047619047619047616,0.5238095238095238,11,16,4,0,1,0.7619047619047619,0.19047619047619047,0.0,0.047619047619047616
3,17647.0,1351.793228860742,7.110456648486087,223.0,36.164338442725594,0.6959705453537527,6.0,0.25,2.0,0.33071891388307384,0.125,19.0,0.5266343608235224,0.9375,1041041.6096263201,147.1175125537405,8309.685572185854,1017.7724719989252,2850.7197165529533,16,0.3125,5.0,2215.0,532.2974930372583,407.21151118767506,119264.0,0.24206145913796356,0.0625,0.0,0.0,0.125,0.6875,0.4330127018922193,0.3903123748998999,0.9921567416492215,2.625,0.8125,0.49607837082461076,0.0,0.0,0.0625,0.6875,11,15,0,0,1,0.9375,0.0,0.0,0.0625
5,19865.0,910.6107916342912,8.037541671715767,195.0,47.858571923683584,0.8483650059915268,8.0,0.29411764705882354,0.0,0.0,0.0,19.0,0.47058823529411764,0.9411764705882353,19630.019452420882,58.22418194635111,3614.2819786858477,10.867647396017809,4619.418046302498,17,0.0,0.0,325.0,76.22094999403431,686.5290816351452,75920.0,0.5128116404165498,0.11764705882352941,0.17647058823529413,0.0,0.058823529411764705,0.6470588235294118,0.7759356446042893,0.6910200073218078,0.8442764761416073,2.6470588235294117,0.7647058823529411,0.4556450995538137,0.0,0.0,0.058823529411764705,0.6470588235294118,11,13,0,0,4,0.7647058823529411,0.0,0.0,0.23529411764705882
2,7926.0,2729.068751424192,5.937171043518958,50.0,30.978823412131067,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.82915619758885,0.75,3927.5724293130484,115.62304052393709,7288.072207381044,1.2602903976967588,1594.2611729261928,4,0.0,0.0,102.0,44.16729559300637,690.899911347512,2225.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,2.75,1.0,0.4330127018922193,0.0,0.0,0.25,2.75,11,3,0,0,1,0.75,0.0,0.0,0.25
2,7974.0,573.0980278110969,6.725461613155977,205.0,48.96605702406953,0.32218973970892123,2.0,0.11764705882352941,5.0,0.4556450995538137,0.29411764705882354,20.0,0.5128116404165498,0.9411764705882353,22715.709280379662,8532.045449778936,854273.6723414643,248.77195466950604,957.6550404350139,17,0.058823529411764705,1.0,240.0,55.97255877338589,577.6440936787441,20130.0,0.0,0.0,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.7058823529411765,0.3812200410828153,0.5455069703232767,0.38122004108281526,3.235294117647059,0.8823529411764706,0.4778846120374094,0.0,0.0,0.058823529411764705,0.6470588235294118,11,13,3,0,1,0.7647058823529411,0.17647058823529413,0.0,0.058823529411764705
5,23727.0,1309.7655243951774,5.124142572049692,344.0,34.72857212382637,0.18246560765962697,1.0,0.034482758620689655,0.0,0.0,0.0,34.0,0.4600573815215977,0.9655172413793104,62048.15172556599,18269.07716391081,2159452.9756329004,136048.56225506437,12959.88061978017,29,0.034482758620689655,1.0,791.0,144.33029565876492,471.3063031524201,8710.0,0.5473968229788808,0.034482758620689655,0.0,0.0,0.1724137931034483,0.5862068965517241,0.5020765440883116,0.3448275862068966,0.5183895302887209,2.6551724137931036,0.9655172413793104,0.4973174173053778,0.0,0.0,0.034482758620689655,0.3793103448275862,11,26,2,0,1,0.896551724137931,0.06896551724137931,0.0,0.034482758620689655
6,30753.0,3350.6661915953378,5.294100490168278,257.0,32.712994360039865,0.5830951894845301,12.0,0.55,0.0,0.0,0.0,30.0,0.8660254037844386,0.95,60301.8220663978,1647.758717167049,56787.249700615015,28.292929259765412,5363.842572261047,20,0.05,1.0,295.0,62.69200507241733,727.9676005839821,3898.0,0.0,0.0,0.0,0.1,0.0,0.55,0.30000000000000004,0.0,0.3570714214271425,2.8,0.9,0.4330127018922193,0.0,0.0,0.05,0.55,11,18,1,0,1,0.9,0.05,0.0,0.05
3,4972.0,524.4562517503247,3.2015621187164243,135.0,23.907321054438533,0.6000000000000001,2.0,0.1,6.0,0.4898979485566356,0.6,12.0,0.7483314773547883,0.9,12800.705574693919,496.8788987268427,19949.509754377425,22.857085726887455,7037.2776980875215,10,0.0,0.0,114.0,33.867978977199094,758.0365492507601,761.0,0.0,0.0,0.0,0.0,0.5,0.6,0.6000000000000001,0.0,0.9219544457292888,2.6,1.0,0.4000000000000001,0.0,0.0,0.1,1.1,11,4,2,3,1,0.4,0.2,0.3,0.1
2,1948.0,376.6284641393956,6.684870978560469,49.0,46.674404120459855,0.0,0.0,0.0,1.0,0.4330127018922193,0.25,4.0,0.7071067811865476,0.75,46208.643711837074,37941.00607769251,2284980.3164400565,1268.416591082597,630.8368945297984,4,0.25,1.0,189.0,81.83940065762945,1096.7167763374462,457.0,0.0,0.0,0.0,0.25,0.0,0.75,0.4330127018922193,0.0,0.0,2.5,0.75,0.0,0.0,0.0,0.25,2.75,11,2,1,0,1,0.5,0.25,0.0,0.25
2,28782.0,5985.9552443615885,5.937171043518958,104.0,34.26277134150126,0.6959705453537527,5.0,0.5,3.0,0.4841229182759271,0.375,7.0,0.33071891388307384,0.875,9272.109157811668,114.42437458863387,8573.054702817426,0.7439814091926213,9940.792258888372,8,0.0,0.0,123.0,40.30179121329473,680.5392048772796,43122.0,0.0,0.0,0.125,0.125,0.25,0.875,0.33071891388307384,0.33071891388307384,0.0,3.75,1.0,0.5,0.0,0.0,0.125,1.375,11,7,0,0,1,0.875,0.0,0.0,0.125
6,10286.0,777.3202422443211,5.026797992852093,184.0,39.98337604693735,0.0,0.0,0.0,5.0,0.44034738238635557,0.2631578947368421,26.0,0.581334790378277,0.9473684210526315,13123.442573525035,5359.104892287274,413699.21952095075,34.17680941656473,5862.5480831888135,19,0.05263157894736842,1.0,174.0,38.61859813462494,610.1823985963433,2268.0,0.0,0.0,0.2631578947368421,0.3157894736842105,0.10526315789473684,0.5789473684210527,0.713929471907923,0.3068922049918579,0.3068922049918579,2.8421052631578947,0.8421052631578947,0.44034738238635557,0.0,0.0,0.05263157894736842,0.5789473684210527,11,13,2,1,3,0.6842105263157895,0.10526315789473684,0.05263157894736842,0.15789473684210525
